Protein_1	Protein_2	Interaction_label
CPNE6	HS6ST2	0
CPNE6	PEX26	0
CPNE6	UBASH3B	0
CPNE6	ZNF726	0
CPNE7	FBXO9	0
CPNE7	KCNJ3	0
CPNE7	TADA1	0
CPNE8	FHDC1	0
CPNE8	SNX15	0
CPNE9	MICB	0
CPNE9	RARRES2	0
CPNE9	VAMP5	0
CPOX	CHRND	0
CPOX	LDLRAD4	0
CPOX	TMCC1	0
CPQ	IVL	0
CPQ	NCOA5	0
CPSF2	CAPN15	0
CPSF2	KLRC2	0
CPSF2	P2RY14	0
CPSF3	CLCNKA	0
CPSF3	RAPGEF5	0
CPSF4	MMP23B	0
CPSF4	PDPK1	0
CPSF6	ACAN	0
CPSF7	VIM	0
CPT2	KIF5B	0
CPT2	LSM4	0
CPT2	RBP4	0
CPT2	SUMO1P1	0
CPXM1	CCNE1	0
CPXM1	PRAG1	0
CPXM2	K7EQS6	0
CPXM2	TNRC6C	0
CPXM2	YWHAH	0
CPZ	NOS3	0
CPZ	ZNF23	0
CR1	ACP3	0
CR1	ALDH3A2	0
CR1	B3GALT6	0
CR1	SH3BP5	0
CR2	CCK	0
CR2	UGT1A1	0
CRABP1	ARHGAP10	0
CRABP2	CEP20	0
CRABP2	MED31	0
CRABP2	OSBPL6	0
CRACR2A	APOC1	0
CRACR2A	KRT85	0
CRACR2A	SIX1	0
CRADD	ABCE1	0
CRADD	C4B	0
CRAMP1	FIS1	0
CRAMP1	LMAN1L	0
CRAT	RUNX1T1	0
CRB2	DYNLT1	0
CRB2	SLC9A8	0
CRBN	HSP90B1	0
CRBN	NAA60	0
CRCP	DDX11L8	0
CRCP	DNAJB14	0
CRCP	HCN2	0
CRCP	PLCD3	0
CRCP	RO60	0
CREB1	DCP1A	0
CREB1	LARP4B	0
CREB1	UMODL1	0
CREB3	ABRAXAS1	0
CREB3	GJD4	0
CREB3	KMT5B	0
CREB3	PTPN2	0
CREB3L1	CPLX3	0
CREB3L1	TSPAN1	0
CREB3L1	UBN1	0
CREB3L2	ARAF	0
CREB3L2	H3BTX0	0
CREB3L2	MMP19	0
CREB3L2	OR2AT4	0
CREB3L2	OR2D2	0
CREB3L2	PRPS2	0
CREB3L3	MCM4	0
CREB3L3	RPL12	0
CREB3L4	CNOT1	0
CREB3L4	MRPS21	0
CREB3L4	PPIAL4E	0
CREBBP	ACSM5	0
CREBBP	DNAL1	0
CREBBP	NSL1	0
CREBBP	PLCD4	0
CREBBP	RIMKLB	0
CREBL2	GCLC	0
CREBL2	PKP4	0
CREBL2	SNAI1	0
CREBL2	TNFSF10	0
CREBRF	SLC38A6	0
CREBRF	ZFP14	0
CREBRF	ZNF311	0
CREG1	CACNG5	0
CRELD1	IFT122	0
CRELD1	PLSCR4	0
CREM	CPLX1	0
CREM	SNTA1	0
CRH	TLN2	0
CRH	TRUB2	0
CRHR1	ADAM18	0
CRHR1	MYOZ1	0
CRHR1	PIP4P1	0
CRHR2	ANG	0
CRHR2	DOC2B	0
CRHR2	UTRN	0
CRIP1	IMPA1	0
CRIP1	KCNAB2	0
CRIP1	MAGEE1	0
CRIP1	PINK1	0
CRIPAK	TCEAL7	0
CRIPT	AVPR2	0
CRIPT	DZIP3	0
CRIPT	JAZF1	0
CRISPLD2	APOBEC3B	0
CRK	MRPS35	0
CRK	SSRP1	0
CRKL	AASS	0
CRKL	BMP2	0
CRKL	CPZ	0
CRLF1	ATP8B4	0
CRLF2	EXOC6B	0
CRLF2	MRRF	0
CRLF3	ACOT7L	0
CRLF3	OCA2	0
CRLF3	OR5M1	0
CRLS1	CCR9	0
CRLS1	CD1E	0
CRLS1	SP5	0
CRLS1	TNPO2	0
CRNN	BARX1	0
CRNN	IFT81	0
CRNN	LARP1	0
CRNN	MBP	0
CRNN	SLAMF1	0
CRNN	SLC6A6	0
CROCC	ALDH7A1	0
CROT	NBEAL1	0
CRP	SPIRE1	0
CRP	TMED1	0
CRPPA	CELA3B	0
CRPPA	ERN2	0
CRPPA	KCNH1	0
CRPPA	TMEM97	0
CRPPA	UQCC2	0
CRTAC1	CLDN2	0
CRTAC1	ZNF14	0
CRTAC1	ZNHIT1	0
CRTAM	CHIA	0
CRTAM	ZKSCAN5	0
CRTC1	SLC9A5	0
CRTC2	SLAMF1	0
CRTC3	NPRL3	0
CRX	CDA	0
CRX	IFIH1	0
CRX	TRPC3	0
CRY1	DNAJC21	0
CRY1	NAT8	0
CRY1	POLL	0
CRY1	SIGLEC12	0
CRYAA	DPY19L1	0
CRYAA	GABRB2	0
CRYAA	LACTB2	0
CRYAA	PHF5A	0
CRYAA	RPL22	0
CRYAA	SLC13A4	0
CRYAB	ALG5	0
CRYAB	RYBP	0
CRYBG3	BPHL	0
CRYGC	ERH	0
CRYGC	NDOR1	0
CRYGD	NHLH1	0
CRYM	SH3D19	0
CRYM-AS1	INSL4	0
CRYM-AS1	IQSEC1	0
CRYZ	ADGRL4	0
CRYZ	INIP	0
CRYZ	MITD1	0
CRYZ	TMEM67	0
CRYZL1	APOL1	0
CS	ABCA13	0
CS	CBARP	0
CS	NHLH1	0
CS	SPSB1	0
CSAD	CCDC130	0
CSAD	COPS7A	0
CSAD	COQ3	0
CSDC2	CHCHD10	0
CSDC2	ST3GAL2	0
CSDE1	IPO11	0
CSDE1	TPCN1	0
CSE1L	APPL2	0
CSE1L	NKX2-4	0
CSE1L	NPC1	0
CSE1L	VASN	0
CSF1	COG1	0
CSF1	MRRF	0
CSF1	RPS19	0
CSF1	TNS4	0
CSF1R	ANAPC16	0
CSF1R	DNA2	0
CSF1R	MARCHF2	0
CSF1R	SKP2	0
CSF2	RBM39	0
CSF2	ST8SIA4	0
CSF2	SYTL1	0
CSF2	TRMT10A	0
CSF2RA	ADPRH	0
CSF2RA	GBP4	0
CSF2RA	SRPK1	0
CSF2RA	TAS2R38	0
CSF3	ARF6	0
CSF3	SHROOM1	0
CSF3	SMARCC1	0
CSF3R	CD207	0
CSF3R	SLC39A10	0
CSGALNACT1	GBP2	0
CSGALNACT1	IRF5	0
CSGALNACT1	SIPA1L2	0
CSGALNACT2	DGAT2L7P	0
CSGALNACT2	LILRA2	0
CSGALNACT2	OR8K3	0
CSH1	CAB39	0
CSH1	CD3G	0
CSH1	MC2R	0
CSH2	ADM2	0
CSH2	DNAAF1	0
CSH2	TNFAIP2	0
CSHL1	RAB33A	0
CSK	BRF2	0
CSK	KRT20	0
CSK	SLC16A1	0
CSN1S1	FITM1	0
CSN1S1	GIPR	0
CSN1S1	NKX6-3	0
CSN1S1	NUDT17	0
CSN2	A0A2U3TZJ3	0
CSN3	ZNF585A	0
CSNK1A1	PRKCA	0
CSNK1A1	STAB1	0
CSNK1A1	ZNF354C	0
CSNK1A1L	NDUFAB1	0
CSNK1D	PLD6	0
CSNK1E	DPYSL5	0
CSNK1G1	HNRNPH3	0
CSNK1G2	EYA2	0
CSNK1G2	FERD3L	0
CSNK1G2	SMPD3	0
CSNK1G3	ALG12	0
CSNK2A1	PPT1	0
CSNK2A1	RSPH9	0
CSNK2A1	SHH	0
CSNK2A2	DNASE1	0
CSNK2A2	NECTIN3	0
CSNK2A2	TACR2	0
CSNK2A3	ATP5PD	0
CSNK2A3	SYT8	0
CSNK2B	DYNC1I1	0
CSNK2B	NOD1	0
CSPG4	CASKIN1	0
CSPG4	L2HGDH	0
CSPG4	PSMC2	0
CSPG4	RHOBTB3	0
CSPG5	ATXN7L3B	0
CSPG5	PRLR	0
CSRNP1	ACSM4	0
CSRNP1	APOL3	0
CSRNP1	DDI2	0
CSRNP1	M0R076	0
CSRNP2	BHMT	0
CSRNP2	OSBPL11	0
CSRNP2	PPIF	0
CSRP1	PDZD3	0
CSRP2	AKAP11	0
CSRP2	CLTB	0
CSRP2	COL13A1	0
CSRP2	SERPINA3	0
CSRP3	RINT1	0
CSRP3	ZEB2	0
CST1	CIR1	0
CST2	ANO1	0
CST2	SLC26A8	0
CST2	ZNF121	0
CST3	KISS1	0
CST3	MAGEB4	0
CST4	AUH	0
CST4	MSH6	0
CST4	NOP16	0
CST4	PITPNB	0
CST6	ATP1A2	0
CST6	CSNK1E	0
CST6	FMNL3	0
CST6	GTF3C2	0
CST7	HTATSF1	0
CST7	SOX30	0
CSTA	GAPVD1	0
CSTA	H2AZ2	0
CSTA	JAG1	0
CSTA	MRPS18C	0
CSTB	KLF14	0
CSTF2	DGAT2L7P	0
CSTF2	ECHDC1	0
CSTF2	PLA2G4D	0
CSTF2T	CXCR2	0
CSTF2T	HSPB6	0
CSTF2T	SLC25A1	0
CSTF2T	UGT1A3	0
CSTF3	CAPN8	0
CSTF3	DENND1C	0
CSTF3	PLAA	0
CSTF3	TAF11L9	0
CT45A1	ITGBL1	0
CT45A1	NMT2	0
CT45A10	CYP4F2	0
CT45A10	SNRPG	0
CT45A10	SYT10	0
CT45A3	ATG12	0
CT45A3	PDE6H	0
CTAG1A	PPID	0
CTAG1A	ZNF639	0
CTAG2	BHLHE41	0
CTAG2	DUSP4	0
CTAG2	RPL38	0
CTAG2	TULP3	0
CTBP1	SARNP	0
CTBP2	MGAT1	0
CTBP2	PSMG3	0
CTBP2	TRIM35	0
CTBS	CELA2A	0
CTC1	CT45A10	0
CTC1	ECI1	0
CTC1	EGF	0
CTC1	TOP3A	0
CTCFL	METRN	0
CTDNEP1	FGF22	0
CTDNEP1	H0YGX0	0
CTDNEP1	TIAL1	0
CTDP1	AIRE	0
CTDP1	NAA20	0
CTDP1	RTCB	0
CTDP1	TAP2	0
CTDSP1	RBM20	0
CTDSP2	EPRS1	0
CTDSP2	FTL	0
CTDSP2	MED23	0
CTDSP2	RFPL2	0
CTF1	GABRA6	0
CTF1	PTPN2	0
CTF1	ZNF112	0
CTH	HSPB8	0
CTH	IL4	0
CTIF	ADORA2A	0
CTIF	ARPC5	0
CTIF	CANT1	0
CTIF	SPIRE1	0
CTIF	TNFSF12	0
CTLA4	STMND1	0
CTLA4	SUPT16H	0
CTNNA1	DCAF13	0
CTNNA3	APOC4	0
CTNNA3	THADA	0
CTNNAL1	ATF7	0
CTNNAL1	HBP1	0
CTNNAL1	LPAR3	0
CTNNAL1	MRPL47	0
CTNNB1	CHD2	0
CTNNBL1	NME2	0
CTNND1	MED12	0
CTNND2	CSDC2	0
CTNND2	DNMT3L	0
CTNND2	MYO7A	0
CTNND2	TRAP1	0
CTNS	MCL1	0
CTNS	SUN2	0
CTNS	SYNJ2	0
CTPS1	ASCC2	0
CTPS1	NUAK1	0
CTPS1	PHOSPHO1	0
CTR9	LAX1	0
CTRB1	PTTG1	0
CTRB1	SLA2	0
CTRB2	SSX2	0
CTRC	HSPB11	0
CTRC	NAGLU	0
CTRC	TAS2R4	0
CTRL	CLMN	0
CTRL	ROCK1	0
CTRL	ZNF268	0
CTSA	INSC	0
CTSA	TXK	0
CTSA	ZNF547	0
CTSB	CASC3	0
CTSB	EPS8L1	0
CTSB	FHIT	0
CTSB	MYO5B	0
CTSC	CHD6	0
CTSC	RCOR1	0
CTSD	OR11H4	0
CTSE	GNRH1	0
CTSE	MILR1	0
CTSE	PHF19	0
CTSE	PLBD1	0
CTSF	GPR107	0
CTSF	TRAF2	0
CTSG	MTRES1	0
CTSG	PPFIA3	0
CTSG	QRFPR	0
CTSG	SEPTIN10	0
CTSH	CDC23	0
CTSK	HOXA13	0
CTSK	LHFPL4	0
CTSK	NAPB	0
CTSK	TJP2	0
CTSL	ADSS2	0
CTSL	DNAJC19	0
CTSL	GJB4	0
CTSL	HGSNAT	0
CTSL3P	B9D2	0
CTSL3P	MON2	0
CTSL3P	ZMAT5	0
CTSO	ABHD17A	0
CTSO	PLIN2	0
CTSO	RGP1	0
CTSS	CASK	0
CTSS	CCN1	0
CTSS	RNF113A	0
CTSW	BHMT2	0
CTSZ	FBN2	0
CTTN	GOLGA2P5	0
CTTN	NLRC4	0
CTTNBP2NL	ELAVL4	0
CTTNBP2NL	MECR	0
CTTNBP2NL	PITPNM1	0
CTTNBP2NL	TESK2	0
CTU1	BACE2	0
CTU1	ERCC3	0
CTU1	HSPB1	0
CTU2	BMP2K	0
CTU2	CDK8	0
CTU2	GCG	0
CTU2	OR5D18	0
CTU2	SPINK2	0
CTU2	TRIM59	0
CTU2	VXN	0
CUBN	IFNL2	0
CUEDC2	BTLA	0
CUEDC2	CPS1	0
CUL1	IGHG2	0
CUL1	SLC15A2	0
CUL1	TIMM29	0
CUL2	CAVIN3	0
CUL2	NAP1L4	0
CUL3	HPS6	0
CUL3	IL18	0
CUL4B	DONSON	0
CUL4B	S100A9	0
CUL4B	TNFAIP8L2	0
CUL5	H2AZ2	0
CUL5	MAP3K14	0
CUL7	KDM4B	0
CUL7	TLX1	0
CUL7	TMCO1	0
CUL9	ISYNA1	0
CUL9	MFNG	0
CUL9	SEC23B	0
CUL9	TFDP2	0
CUTA	ATXN2	0
CUTA	CKMT2	0
CUTA	RAB32	0
CUTC	SCN1A	0
CUX1	MBP	0
CUX1	TTC19	0
CUX2	AZIN2	0
CUX2	CALY	0
CUX2	EML3	0
CUX2	IGHV4-4	0
CUX2	TRIM7	0
CWC15	MIER2	0
CWC22	ARHGEF40	0
CWC22	KRTAP4-7	0
CWC22	RPL7	0
CWC25	GLRX	0
CWC25	KLF4	0
CWC25	KPNA4	0
CWF19L1	COX18	0
CWF19L1	SLC7A5	0
CWF19L2	EVI5	0
CX3CL1	CLEC4D	0
CX3CL1	RB1CC1	0
CX3CL1	USP46	0
CX3CR1	MIOX	0
CX3CR1	PKIB	0
CXADR	AMH	0
CXADR	CHKA	0
CXADR	ZNF729	0
CXCL10	ACTN4	0
CXCL10	CLP1	0
CXCL10	OPN1SW	0
CXCL11	KCNMB2	0
CXCL11	RAD21	0
CXCL11	TAF11L3	0
CXCL11	TMEM43	0
CXCL12	CDH9	0
CXCL12	HOMER1	0
CXCL12	TCF12	0
CXCL13	IGKV1D-33	0
CXCL13	LDLR	0
CXCL13	PELI3	0
CXCL14	COPS8	0
CXCL14	LMNA	0
CXCL14	USP17L18	0
CXCL16	FASTKD3	0
CXCL16	SLC25A51	0
CXCL16	ZNF229	0
CXCL17	PENK	0
CXCL2	GRIN2D	0
CXCL3	CD2AP	0
CXCL3	CETN3	0
CXCL3	CRB3	0
CXCL5	MTRES1	0
CXCL5	PHF1	0
CXCL6	RNF2	0
CXCL8	ATP1A2	0
CXCL8	RBM45	0
CXCL8	TUBA4A	0
CXCL8	VIPR2	0
CXCL8	ZNF594	0
CXCL9	B3GALNT2	0
CXCL9	SRPK2	0
CXCR1	AFDN	0
CXCR1	CA13	0
CXCR1	PEMT	0
CXCR2	COPS8	0
CXCR2	MRPL41	0
CXCR2	UGT2B28	0
CXCR3	AGO4	0
CXCR3	NT5C3A	0
CXCR3	PEX19	0
CXCR4	VTI1B	0
CXCR5	ADAM21	0
CXCR5	CKS1B	0
CXCR5	ESRP1	0
CXCR6	CHRNB3	0
CXCR6	COX11	0
CXCR6	PRSS48	0
CXXC1	CLIC4	0
CXXC1	KIF17	0
CXXC1	LHX9	0
CXXC1	S100A8	0
CXXC1	ZBTB16	0
CXXC5	DAGLA	0
CYB561	H1-0	0
CYB561	NEUROG2	0
CYB561A3	ADAMTSL2	0
CYB561A3	FAM20C	0
CYB561A3	PHLDB2	0
CYB561D2	CLTRN	0
CYB561D2	USF2	0
CYB5B	SOX5	0
CYB5R1	ADGRL4	0
CYB5R1	HDAC7	0
CYB5R1	SLC26A5	0
CYB5R1	TIMM29	0
CYB5R2	PTPN6	0
CYB5R2	TIMM50	0
CYB5R2	V9GY18	0
CYB5R3	JOSD2	0
CYB5R3	PROK2	0
CYB5R3	SPIC	0
CYB5R4	ENAH	0
CYB5R4	SPRTN	0
CYB5RL	DNM2	0
CYB5RL	NQO1	0
CYB5RL	RRP1	0
CYB5RL	WRAP73	0
CYBA	PPP1R3E	0
CYBA	TRIM34	0
CYBB	GALT	0
CYBC1	EIF4G3	0
CYBC1	ERCC4	0
CYBC1	PIK3CG	0
CYBC1	UBE2A	0
CYBC1	YLPM1	0
CYBRD1	DDX54	0
CYBRD1	LDB1	0
CYBRD1	SART1	0
CYC1	NME6	0
CYC1	PRPSAP2	0
CYCS	CDCA7L	0
CYFIP1	CHRM2	0
CYFIP1	ECM1	0
CYFIP1	TAT	0
CYGB	CARD14	0
CYGB	CISH	0
CYGB	SLC25A33	0
CYLC1	KLRC2	0
CYLC1	THOC5	0
CYP11A1	ARSB	0
CYP11A1	ODF2	0
CYP11A1	UBE2K	0
CYP11B1	TMEM65	0
CYP11B1	ZHX2	0
CYP11B2	AKT1S1	0
CYP11B2	FIZ1	0
CYP11B2	INSL5	0
CYP11B2	UBE2DNL	0
CYP11B2	VAPA	0
CYP17A1	DUSP16	0
CYP17A1	GALNT13	0
CYP17A1	NKX2-4	0
CYP17A1	TMEM80	0
CYP19A1	CCNYL2	0
CYP19A1	ZNF300	0
CYP1A1	MINDY2	0
CYP1A1	SLC7A3	0
CYP1A1	TBC1D10C	0
CYP1A1	XAB2	0
CYP1A2	CILP	0
CYP1A2	ELMOD2	0
CYP1A2	PRDM12	0
CYP1B1	KIF13B	0
CYP1B1	LIPK	0
CYP21A2	ERRFI1	0
CYP24A1	PLCZ1	0
CYP24A1	UBL5	0
CYP26A1	FEZF1	0
CYP26A1	MRGPRD	0
CYP26A1	PHC3	0
CYP26B1	MIS12	0
CYP26C1	TAX1BP1	0
CYP27A1	PRELID2	0
CYP27A1	RNF31	0
CYP27A1	SEC63	0
CYP2A13	ABCB11	0
CYP2A6	DLL3	0
CYP2A6	PAX2	0
CYP2A6	PPM1G	0
CYP2A7	DEFA5	0
CYP2B6	FMNL1	0
CYP2B6	SLC30A5	0
CYP2B6	TREX1	0
CYP2C18	CLEC3B	0
CYP2C18	EIF4B	0
CYP2C19	CWC22	0
CYP2C19	SOS1	0
CYP2C19	TFAP4	0
CYP2C8	HIGD2B	0
CYP2C8	MMP13	0
CYP2C8	PNPLA6	0
CYP2C9	MAP1LC3B2	0
CYP2D6	ISX	0
CYP2D6	NDUFA5	0
CYP2D7	HLA-DQB2	0
CYP2D7	WIPF2	0
CYP2E1	ACAD10	0
CYP2E1	ARHGEF28	0
CYP2E1	OR6N2	0
CYP2E1	RSPRY1	0
CYP2E1	TREX1	0
CYP2F1	PIK3C3	0
CYP2G1P	CCL2	0
CYP2G1P	GALE	0
CYP2G1P	NCKIPSD	0
CYP2J2	MT-ND4	0
CYP2J2	SFXN3	0
CYP2R1	CCL1	0
CYP2R1	CHRNA2	0
CYP2R1	RAPGEF3	0
CYP2R1	RCOR3	0
CYP2S1	GAS2	0
CYP2S1	HAX1	0
CYP2S1	PAK2	0
CYP2U1	TMSB15B	0
CYP2W1	DLG1	0
CYP2W1	LRP12	0
CYP2W1	NIBAN1	0
CYP39A1	EFNA3	0
CYP39A1	EIF3L	0
CYP39A1	ETFRF1	0
CYP39A1	KLF16	0
CYP39A1	NOX5	0
CYP3A43	PAK1	0
CYP3A43	TENT5C	0
CYP3A5	LCN1	0
CYP3A5	NKX2-1	0
CYP3A5	PPM1D	0
CYP3A7	NPY2R	0
CYP3A7	PFN2	0
CYP3A7	PHLPP2	0
CYP46A1	MDM4	0
CYP46A1	RALBP1	0
CYP46A1	SPRY2	0
CYP46A1	ZFP62	0
CYP4A11	ADAMTS17	0
CYP4A11	UQCRFS1	0
CYP4A22	ECI1	0
CYP4A22	PUM2	0
CYP4A22	TXN	0
CYP4B1	BRCA1	0
CYP4B1	CENPK	0
CYP4B1	RAB13	0
CYP4B1	RNF122	0
CYP4B1	ZEB2	0
CYP4F11	FYB1	0
CYP4F11	SCML1	0
CYP4F11	SUV39H1	0
CYP4F12	AMPH	0
CYP4F12	CIITA	0
CYP4F12	FCGR1A	0
CYP4F12	LRP8	0
CYP4F12	WDR90	0
CYP4F2	IGKV3-20	0
CYP4F22	ADK	0
CYP4F22	CPEB2	0
CYP4F3	FEM1C	0
CYP4F3	NPNT	0
CYP4F3	PELI1	0
CYP4F3	TAB2	0
CYP4F3	ZFHX4	0
CYP4F3	ZIK1	0
CYP4F8	NFIB	0
CYP4F8	PELP1	0
CYP4V2	TRPC3	0
CYP4Z1	NCAPG2	0
CYP4Z1	RALA	0
CYP4Z1	SATB2	0
CYP51A1	FBXO2	0
CYP51A1	HKDC1	0
CYP7A1	SCGB2A2	0
CYP7A1	SLC66A2	0
CYP7B1	APBB3	0
CYP7B1	ISG15	0
CYP7B1	LAS1L	0
CYP7B1	TAS2R43	0
CYP7B1	U3KQA9	0
CYP8B1	MRPS27	0
CYP8B1	RFLNA	0
CYREN	HMBS	0
CYRIB	GPX8	0
CYSLTR1	IL27RA	0
CYSLTR1	PITPNB	0
CYSLTR1	WDR45B	0
CYSLTR2	CFAP45	0
CYSLTR2	M0R135	0
CYTH1	ATXN1L	0
CYTH1	EDN2	0
CYTH1	FHL3	0
CYTH1	FRMPD4	0
CYTH2	PRDM12	0
CYTH3	JUNB	0
CYTH3	RPL9	0
CYTH3	RTP1	0
CYTIP	FGF20	0
CYTL1	KDM6B	0
D2HGDH	C1GALT1	0
D2HGDH	HADH	0
DAAM1	EEF1E1	0
DAAM1	ZNF283	0
DAB1	MRGPRX2	0
DAB2	AKR7A2	0
DAB2	QRFP	0
DAB2IP	ARHGAP9	0
DAB2IP	BHLHA15	0
DAB2IP	COA5	0
DAB2IP	MAGEA1	0
DACH1	DLEC1	0
DACH1	FGF6	0
DACH1	PTK2	0
DACH1	RPEL1	0
DACH1	TAF11L13	0
DACH2	CLDN12	0
DACT1	BIRC8	0
DACT1	RHOXF1	0
DACT3	NECAB1	0
DAD1	STPG4	0
DAD1	VPS50	0
DAG1	ALDOA	0
DAG1	SORCS1	0
DAG1	SUPT7L	0
DAGLA	COX16	0
DAGLA	CXCL9	0
DAGLB	DNAAF8	0
DAGLB	TBX3	0
DAO	LRRC4	0
DAO	NOP10	0
DAO	PCBP1	0
DAO	RPL12	0
DAOA	A0A087X1B8	0
DAOA	COASY	0
DAOA	CST1	0
DAOA	GPR50	0
DAOA	SCRT1	0
DAOA	TUBG1	0
DAOA	ZNF830	0
DAP3	OR5B21	0
DAPK1	AP3S1	0
DAPK1	FYN	0
DAPK1	SECTM1	0
DAPK2	FCN3	0
DAPK2	ZNHIT1	0
DAPK3	DPY19L1	0
DAPK3	ELOVL2	0
DAPP1	PRPF31	0
DAPP1	TAF6	0
DARS1	TRAM1	0
DARS2	ENTPD7	0
DARS2	IGLV3-19	0
DAXX	HSPB6	0
DAZ1	LVRN	0
DAZ1	SUZ12	0
DAZ2	CATIP	0
DAZ2	CEP20	0
DAZ2	GTPBP4	0
DAZ2	HDAC9	0
DAZ3	DGKE	0
DAZ3	PACSIN3	0
DAZ4	FXR2	0
DAZ4	MR1	0
DAZ4	NUP50	0
DAZ4	TGM4	0
DAZAP1	FARP1	0
DAZL	BABAM1	0
DAZL	OR9Q1	0
DBF4	CEACAM6	0
DBF4	RPL5	0
DBF4B	RBM17	0
DBH	BSPH1	0
DBH	OR10Z1	0
DBH	PODXL	0
DBH	PSMD13	0
DBH	SHLD3	0
DBI	ARX	0
DBI	E4F1	0
DBI	NDUFAF5	0
DBN1	ANO2	0
DBN1	PSMC4	0
DBN1	RBMX	0
DBNL	HIC1	0
DBNL	LRBA	0
DBP	PLCB1	0
DBP	RCHY1	0
DBP	SCAP	0
DBP	V9GY18	0
DBR1	DNM3	0
DBR1	TEX2	0
DBX2	ATXN10	0
DBX2	KPNA1	0
DBX2	NPNT	0
DBX2	SETD6	0
DCAF1	CLVS2	0
DCAF1	H2BC3	0
DCAF1	KLRF1	0
DCAF1	OR2A4	0
DCAF1	POLR2H	0
DCAF11	MAMSTR	0
DCAF11	UTS2	0
DCAF12	BTG2	0
DCAF12	LPL	0
DCAF13	AP3M1	0
DCAF13	CARD10	0
DCAF13	DOP1B	0
DCAF13	LSAMP	0
DCAF13	NANOS1	0
DCAF13	TMEM106B	0
DCAF13	TREML2	0
DCAF15	ARAP3	0
DCAF15	OPN1MW2	0
DCAF15	PLSCR5	0
DCAF6	ACTC1	0
DCAF6	KIF22	0
DCAF6	LGR4	0
DCAF6	SNX31	0
DCAF6	SYNGR3	0
DCAF6	TRAPPC3	0
DCAF6	ZZZ3	0
DCANP1	MET	0
DCANP1	SIPA1	0
DCBLD2	CPSF3	0
DCBLD2	GNAO1	0
DCC	CACNA1S	0
DCC	CD4	0
DCC	SGPP2	0
DCD	GALNT16	0
DCD	PPP3CC	0
DCDC1	CHD4	0
DCDC1	FASTKD1	0
DCDC1	KCTD13	0
DCDC2	NECAB2	0
DCDC2	OOEP	0
DCDC2	PI4KB	0
DCHS1	ASCL4	0
DCHS1	PIRT	0
DCK	TRIM64C	0
DCLK1	CDK12	0
DCLK1	COG2	0
DCLK1	DVL1	0
DCLK1	OR52A1	0
DCLK1	USP36	0
DCLK3	SLC8B1	0
DCLRE1A	CHODL	0
DCLRE1A	HTR1A	0
DCLRE1A	LARP7	0
DCLRE1A	LRRC15	0
DCLRE1B	STK38L	0
DCLRE1B	SUMO1	0
DCLRE1C	B4GALT2	0
DCLRE1C	BNC2	0
DCN	AMHR2	0
DCN	ATXN7	0
DCN	KLHL13	0
DCN	SLC25A3	0
DCP1A	GIMAP7	0
DCP1A	MEMO1	0
DCP1A	MET	0
DCP1A	PLCD3	0
DCP1A	SOD3	0
DCP1B	FMN2	0
DCP1B	GPR1	0
DCP1B	RAB24	0
DCP1B	RPUSD3	0
DCP1B	SEC61A1	0
DCP1B	VHL	0
DCP2	CANT1	0
DCP2	CKAP5	0
DCP2	EEA1	0
DCP2	PPP3CA	0
DCPS	THUMPD1	0
DCST1	HTR3B	0
DCSTAMP	HOXA9	0
DCSTAMP	RPL23A	0
DCT	NPHP3	0
DCT	OR1K1	0
DCTD	CDK2	0
DCTD	FOXD4L1	0
DCTD	ITGA7	0
DCTD	LAMB3	0
DCTD	RTP1	0
DCTD	TCF4	0
DCTN1	F11R	0
DCTN1	TRPC7	0
DCTN2	FOXN1	0
DCTN2	RBMS2	0
DCTN3	ANKRD54	0
DCTN3	CCNB1	0
DCTN3	NDUFAB1	0
DCTN3	OR2A7	0
DCTN6	ELOA2	0
DCTN6	FUT7	0
DCTN6	HMGN4	0
DCTN6	SLC2A5	0
DCTPP1	ACR	0
DCTPP1	BICD2	0
DCTPP1	NCKAP5L	0
DCTPP1	SECISBP2L	0
DCUN1D1	KCNAB3	0
DCUN1D2	ABCC3	0
DCUN1D2	INTS5	0
DCUN1D2	NENF	0
DCUN1D2	RAB30	0
DCUN1D4	ROPN1B	0
DCUN1D4	SCN1A	0
DCUN1D4	SLC7A2	0
DCUN1D5	AMY1C	0
DCX	SH3KBP1	0
DCX	SLC16A14	0
DCXR	ORC5	0
DDA1	ASB1	0
DDA1	DBX2	0
DDA1	DGLUCY	0
DDA1	GBX1	0
DDA1	MTPAP	0
DDAH1	DUSP16	0
DDAH1	IGKV1-5	0
DDAH2	ANK1	0
DDAH2	PHF6	0
DDAH2	PTGDS	0
DDB1	OR8H3	0
DDB1	PMEPA1	0
DDB2	MALT1	0
DDB2	TAS2R30	0
DDC	CMPK2	0
DDI2	PTPRB	0
DDIT3	TRIM45	0
DDIT4	SLC22A8	0
DDO	ADAMTS8	0
DDO	H1-2	0
DDO	MINPP1	0
DDOST	IGHMBP2	0
DDOST	IL1RAPL2	0
DDR1	MTCL1	0
DDR1	SYCP2	0
DDR1	ZNF670	0
DDR2	FANCC	0
DDR2	POLA1	0
DDR2	POLR3B	0
DDRGK1	PSMB3	0
DDT	PNCK	0
DDX1	A0A1B0GWJ7	0
DDX1	DNAJB1	0
DDX1	ECRG4	0
DDX1	NRXN3	0
DDX1	SPATA2	0
DDX1	UXT	0
DDX10	FBXW11	0
DDX10	KIF21A	0
